feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,target
6.451259444642584,1.0544942889266462,1.4691736354897855,4.868259499857662,2.268135615494039,2.0222259322153926,6.412288613686879,3.4791093611641797,0.6631455011436538,3.0908872089537542,3.6535939561042086,6.350315148772766,7.5342066549444,5.948059737652768,6.2520733764132235,5.426646597112108,2.3637233688762302,1.253060940866021,9.750385431858742,6.356780440380242,7.359519476299336,0.7906980373100535,RegCat_1,1.7299056012648892
0.16154244321750943,0.01899450582654061,5.857605416245501,8.081756587357402,9.38777687939615,1.0070121374529584,0.6512795149286843,6.169248012675681,1.1054471811626787,4.278261610714237,7.867928948496558,9.089320316282006,8.643741831573934,7.48281031516148,7.875603926225663,1.2122567825807817,6.095697376354324,9.117857593008512,5.269971155178698,4.967119675747828,0.20507802160595243,3.060809686889201,RegCat_0,-5.7852862328472145
3.0527930554707137,2.061682963310685,3.5859121862198085,9.944545568121455,4.952463702153453,2.977023868715556,9.004337486111448,3.980161303454084,4.132825054044157,6.2473558131611195,7.839863438932795,9.58333892390837,7.779411739857852,8.283697728426672,1.214365633403811,7.571934137236189,0.6806390493899461,5.875193220327953,4.572481444875709,0.6601168708398819,4.586831369939512,1.8653134147032728,RegCat_2,-3.0363278372260947
3.2052314588491946,0.014242390139926897,5.5809991899387565,9.56355841438902,1.821446934297728,8.822082232102892,2.2885373766484562,9.932695826982448,0.012131512757841412,8.488304320227662,7.71304333329133,6.826082715043855,6.784627155951983,1.5956743395472583,5.386721509327707,3.5570621453697204,5.742719684930289,8.485652752538787,5.543779515522102,7.921792655266079,3.249449034129015,2.6084808457803037,RegCat_1,-7.233323450116933
2.161178283519175,8.173830470417595,0.0540899771701564,6.541113607255284,3.8373160953926435,6.447377345676671,2.6193407107538236,8.73656371454491,5.366632775510359,2.9251293466054307,5.1022265823303306,7.968280263617943,8.842596160654237,8.442373748452477,8.585522901066316,8.583130176275231,1.8222366533367529,6.421483519556427,2.539752886544755,4.609321324917522,7.589747260460114,-0.17623536100459533,RegCat_2,-3.36047759875148
5.691831150323088,3.3680667909452344,7.259432364455703,1.0138254339449615,5.106586700370666,4.369421091155176,2.2815455200682666,2.3900705280822776,3.670213712739274,8.574961803145024,1.2715388655077575,6.545044920636776,4.366606661442731,6.5190720160434275,2.7806883425712203,8.316052128104165,1.038686115519668,7.92246759825337,1.3126442284877593,1.9297447065767714,8.055775749837728,3.6582776319455506,RegCat_0,-5.156149875104319
2.633663107769997,6.366950706936065,8.455119221983566,1.3572003287273326,1.4917688640064775,4.429253511171548,8.328336303691273,6.830356664528341,9.984154981288919,4.987823320975794,9.939412655497833,0.22260714376512558,8.472166774279344,9.516772614869527,6.5915032462799275,8.924773186556008,8.55393661913627,5.384626790843736,2.401636499971107,1.0644959498767714,7.064064179164541,4.327061206109718,RegCat_3,-1.4514224805004123
1.2638961160443296,7.1066720057503225,3.8497107849701084,2.0218806378121466,0.6575101412742945,0.4227206573846787,2.628022004096117,0.6585326394828783,6.559831559885301,5.2821115302122115,3.433866782671843,9.568533680643782,8.470919516837172,6.696359475520762,4.390317771858133,8.312816946948567,4.7800503685899995,2.4712041612419444,4.242966013514055,4.033774917303984,6.374786241905244,1.9606653291474976,RegCat_2,-2.6506601861273373
4.8376780447925825,1.6093643578650896,8.457754498963435,2.6355795911746904,1.729170989453661,0.28746547580916104,0.9431936979657318,3.106766048518362,8.077712705111587,8.608050952348265,2.9410926699682083,8.31484411529858,2.623611824200772,8.427427115844575,0.18998727967219575,9.800368892852909,0.523886567749986,1.0763679178128027,7.0354707703387565,0.6487372931267121,5.989382419458593,4.2668209082243,RegCat_0,-6.411546974292384
8.339669834287571,1.7026745953666211,0.6309713967389041,1.1219241697698212,0.29363186249240614,8.990787217781774,6.049630498775827,1.003049460631531,3.364751973822837,5.584709951932009,4.764617191405714,4.442634494122794,1.9539750109197462,6.991739665399291,8.644251324203342,0.2175876163332957,9.084480944268723,8.390266206049885,9.405482415380904,8.979339029195806,9.57636232710015,0.3463091255157213,RegCat_3,2.427534221454763
0.5709045310687277,1.5914554387415625,2.9281856736328615,2.8965722938074823,1.3782293632504694,1.3614278356965748,9.836765041808112,6.313334208862592,1.5183704940667087,8.90189038718246,3.1696764285333536,5.90928438775428,0.4997976424273787,9.23555347552338,7.049591074087642,5.808606366792367,4.511509531520867,9.744448583109685,8.334199213106913,8.423178949791325,1.8069010125169078,1.6262245535781636,RegCat_1,-0.568837683103228
8.100514362071312,9.610649103699636,6.860861051880489,8.714164821829028,3.5792234950467927,2.815084092249116,8.630387729394336,9.641523295177047,9.628164768380046,6.513938821868093,3.4626413552079938,9.838204333749658,8.957852783106802,0.24991661925938158,4.81808983539074,7.770927052724888,6.314605952555387,3.3018368039803514,4.996966200886535,6.754533253213882,14.723257045546758,3.593525825654817,RegCat_3,7.361606447627328
8.071514744984636,0.43113549063946266,1.1604819784706732,7.051818968209936,2.158442518886562,0.0139689720155034,8.802163183451452,9.69465153043719,2.813921527947997,3.4230692280249766,3.070852576860089,6.456785680789166,4.304219143380303,0.7738986225147493,6.309805462285852,7.735972884257714,9.399930389887203,4.047350753793305,0.8489989230138262,1.7790867191939619,8.316705569163044,0.42291687794803473,RegCat_1,-4.540932411177583
5.836040991991983,9.005680479932824,6.227227971418868,7.109631586215626,9.010631860987395,2.668073733469023,9.930672953683903,1.5715392592454847,9.529071969869797,9.910692345505602,8.021829751864793,0.2488215008217276,0.6699104103390541,9.09796467664351,7.270684112104586,9.700346106343375,3.8409945033887283,0.8102322334215961,7.968805983572249,6.406342245480685,12.214873877798123,3.0158699260775745,RegCat_3,4.900889365916483
3.471573159668029,2.146885003011395,1.4379388362240109,5.356865839604573,4.869873641907744,0.059312366336495836,3.0770263635998663,5.00801509042949,1.5272376288121514,2.7518107174267845,7.396681171209623,3.84752303115796,1.7035921800042386,7.955928034566683,6.363058047107351,6.268291260511621,0.8153991977151664,4.0988920782025655,2.4271202712745863,5.966464311860186,5.077819087461992,0.8438218865570362,RegCat_0,-6.053444649223909
6.801651907635364,4.257622347116239,9.62489647005668,3.0292179420851726,8.21945574384063,0.4901428570785682,5.770125842935699,1.2300529990535047,6.846916945026786,9.584654550415072,7.561514403477389,4.046164632552599,3.6727588167526837,8.395752886021596,5.657399747380803,6.377287589243776,0.5975706071345965,0.8479822327593667,0.6147770380389328,1.6015144330009257,9.865775614372838,4.813442238777155,RegCat_0,1.935535120217513
0.7118567732639103,6.24687925431245,4.390846733130291,2.7384656167778934,8.632448986330415,1.5768256707717465,0.7948933038868045,4.074554864591558,8.238838772613361,8.776776810324868,0.07354590766651903,1.2008075037808286,5.369568290872156,1.0767122437515897,2.432149460893954,7.914004937515977,2.1193791936140736,1.999162953928636,3.038116014259278,5.870142113118543,5.106386522539302,1.9740731901485673,RegCat_0,-7.99800305821576
9.662806443884014,8.468897653584955,4.104200650974793,4.275312222326763,7.724577055691273,8.472708169926685,2.485648926566123,2.1223506423639495,6.620485602438615,5.846361543433031,2.31008629597678,9.458774338488384,8.762871326509686,8.656890951725975,8.57628816094176,5.9525237319795545,1.180415294619791,6.728640570952918,3.1622508390902904,8.619518087141083,15.624922523246905,2.144358728192153,RegCat_2,-5.0567615996104145
2.1278256831788624,7.149422478229612,3.302461559799749,4.487061862800768,8.742338904739745,3.8164481240849035,1.0154669155080998,9.01321595056311,3.7440020934357188,9.991088065446997,1.207088622595217,5.037488545119462,5.7085993762794445,7.217120166042321,6.696411551404174,1.099231910452989,2.928915540912602,4.712149746040877,1.7649507581013302,7.77277532672098,7.122265275054053,1.6270916333418,RegCat_1,-0.6484791901328681
6.426727769421686,0.4148638516920433,1.0093711342474398,8.718201168835575,5.631372469523193,8.140199635919135,5.825081891304373,2.883646714523067,6.007678098159599,1.2375484538283799,4.804858560550142,1.9855297989309229,1.0022797758930646,4.71488924891037,4.022193053793544,7.9499626784537645,0.2736825067967019,7.604442681824035,0.2642747729887973,8.4799142321894,6.692173752507241,0.6262530503992283,RegCat_2,5.489113047384871
4.8710158790676426,4.933058519147262,6.60640745729412,8.430992077778875,4.390939030447538,1.4126623956695594,2.2331478085681566,5.386918223495839,1.4195415863859495,0.9526363738221244,1.8621339158057104,9.258889862095481,8.389762985065472,4.8371375278385145,7.14927085369993,9.540051456704502,9.212696984386874,4.269354497656498,5.771483850636093,2.7893106653943143,8.462051563294718,3.314878985772739,RegCat_0,-4.794617032563776
5.818463066185579,5.622909670386793,1.8195248023474697,0.8652424486399024,9.410050008083582,2.9800587222550154,3.064028082282262,9.807751219879746,0.10304383287014773,9.24902102797006,1.3211669735872422,5.216658517798982,0.7363584331035444,0.2879740497490968,5.692985779936093,4.8904929019499965,2.482242447369858,5.68544827742388,7.9380879564204125,6.763695870691187,9.79076589858041,0.7947545227372863,RegCat_0,-4.811727630544804
7.578179697470629,6.124433392958465,1.1491981382408123,4.3338160071306,3.149731141767692,2.2091041833564473,9.909334288721425,9.044587396658539,3.632932744209625,7.11523589980422,8.395231761797149,8.856549837642088,1.5999244302866233,6.713598719227292,5.459242711258727,8.309492390648547,1.8440534388666574,6.667226129694086,7.1189315436933605,0.2996379704104024,11.854118691174948,0.6166850305525187,RegCat_3,5.061207079982596
1.1680536096585081,4.06294781542507,0.06857123961003131,6.518494914001307,1.6447554684757115,4.0396606281910845,4.98649220580576,6.663790713965395,7.632400018456485,7.15102167534879,5.678197924203544,5.287720512165027,8.568999395820727,8.667809775383798,0.6187936916062264,2.7014491458295464,9.216557270075759,5.926522503123851,1.3466099697166456,0.711318465902494,4.111015428734371,0.09255971830709461,RegCat_1,-5.4336465236051215
7.3746657680441,4.474560122167164,4.905746175881881,2.5355660965650673,5.408383329205226,1.272070587032953,1.6354972550305436,8.176440331351344,0.27429353081337093,9.160135123300536,3.3818792414263275,9.321583896562958,0.6369879764953312,3.127000878919289,5.93168943484152,9.37804841568696,0.9000353366417635,8.091930452106753,6.130239213031499,6.400080544502236,10.662099668550933,2.3283716906526117,RegCat_0,-2.8464801672044056
4.568628301411209,3.6476697964944025,8.576660833367345,7.144145917205412,6.364970674201321,9.283746845068347,4.398243843941842,3.837692104649885,6.5923356705069205,5.6782066003940015,4.371897966815938,1.293091970397393,6.538458532760865,6.296923562275781,7.222773896122225,8.815701039135655,6.158382414293588,3.4919397491251503,6.040484334648709,0.7357707049070328,7.026028013083166,4.30331746454935,RegCat_1,-2.8204999909933943
7.372857331189934,9.892405553942886,6.607666650390163,0.6175782370015137,9.224768732192159,3.7122642094014857,7.086878787264289,7.451307581723291,2.8957272614908702,1.4685443879344617,6.639660475145197,6.615923962676322,7.881167095882354,6.660147432362008,6.862875665348156,5.535992133882665,4.913389604621389,5.667585629471471,4.056214783701772,5.3218783714679585,14.270771610028381,3.369587956701711,RegCat_3,4.368237707387303
8.089387025116665,0.05113353328144776,1.2019586263095983,2.4929652887836165,9.858683527183086,3.926167167470184,4.546576594360098,9.885900502705194,5.109200170477401,2.71071826261109,6.217695851996641,9.460087264951138,4.384769047937218,7.686405202984736,7.790170413147671,3.007512190334518,1.8849011103977131,3.316516602024792,0.9366653837307037,8.486418777026175,8.109178795463626,0.6380016956517233,RegCat_0,-4.334488888697551
5.049726596784828,9.578242808184243,6.971429547067962,6.317379345267185,9.443484877676422,5.463401131504843,9.301394804972992,7.603833332295155,0.15793421576705158,9.087487311574415,5.255518031605383,0.4034005067810753,1.8551152985568653,0.14022276498739106,2.493910905976385,6.012861400064199,8.151337739776423,3.225534544399098,4.387899663483704,4.9763596526045015,11.756466989425974,3.3401803976269133,RegCat_3,7.787428993281874
7.870554471010591,5.613260718080544,9.637702937443745,4.36467595312707,8.131035295423288,3.7766220875498444,3.076523208351513,7.6610784885972185,0.708692407901157,2.3926989192396952,5.238486969302331,6.392501108962943,6.608904048617671,2.332147791907455,4.514798656617188,7.167280686102304,4.559980916000782,3.8640980546618344,3.6202073189438844,6.847370062958417,11.886302939495334,4.717903512927944,RegCat_0,-1.8437885410006998
8.999005236360105,6.484490094355695,3.6450403875927395,3.7916172112076074,1.8926994647087059,7.203983672578098,8.178914848581421,4.687757968906416,9.04445504661136,3.172605787016499,6.374194579429858,0.25399173607389525,4.760747973684061,1.39034481735951,2.048736726118201,0.4906957165705039,0.09147679523660246,7.616678595424876,6.0250455122383775,8.780604553761528,13.486621429919524,1.942089461610048,RegCat_3,1.8923958409658077
8.088047304294456,6.568710616553367,9.13473995012892,7.39229334962702,4.4814697649366835,7.830154619920151,2.5181198989168574,2.860684123484203,3.634992320343855,6.009247821912318,6.239275855941285,2.6587949716185832,2.4259917475900394,8.491576666186443,2.9901784870624537,1.2680301158378748,8.800777206328753,7.2443515816293775,6.427743019000351,3.606332301084645,12.858495597308155,4.670685487338586,RegCat_2,0.47592507307033105
5.320979068805847,0.051093042809813305,7.711253776294004,9.262874235880366,3.931538899388106,2.3630680342124375,1.7614116080306397,1.9456827782474728,4.727030581524084,9.848679400994364,7.633608772900117,7.550848308403046,4.263875026809556,0.5352978482780801,5.664372220966322,1.5651245884145792,7.4443915345176235,1.899862123742585,4.146793802120085,4.072903769875889,5.365562136854448,3.8622605340160057,RegCat_0,-3.3642405459613824
3.136181131977641,4.43589220780222,0.7931497823984357,9.555874982800788,6.7722451450292755,7.720150054499727,1.65751696536373,2.8950556572177844,5.813433219697308,4.986740376681929,7.624385431844924,8.972703272967022,2.7222376128045047,2.5257065377679577,4.313058383442802,7.364761928311493,3.3595652522416533,9.529496928830014,1.0283862581095327,2.575867789450367,6.343634371516157,0.5064016539742743,RegCat_0,-0.5862944087785822
1.6333769133638287,9.841282880236973,2.2780206581502647,5.894154331306973,5.876157553188101,9.6736188564268,6.57667443075158,5.849042663214956,5.187725786639767,7.646575380975301,1.0605526058762504,0.020919011832274403,9.524888677894637,4.986576795001857,3.2833537883539075,3.680532600831057,8.038433161189259,3.823702124187517,7.701691739936929,4.40462002087854,8.538875029243737,1.259677084527943,RegCat_3,4.512063175862163
5.68305320548967,0.0631093062201471,8.023206243063425,7.681259362727939,4.033766685478298,7.815410593332088,0.16980005521031738,4.260507093991617,4.247428262662538,1.9624008824426686,2.192675141449035,0.4800054049868585,6.578491813678014,9.58336479961713,9.2623360930417,2.004576084488855,5.409744533816658,7.945065184602425,3.3099706521923644,1.752721296203693,5.884216781371518,4.116347251766205,RegCat_0,-6.044421021618335
8.979676870733421,1.5639224858155931,6.524829153447928,9.825267279700906,2.229712637744925,1.537343182849945,5.177296509348597,7.011484778412489,7.241189532080067,1.4315091354568066,0.8197022112363483,3.216442487556858,2.0916891320556106,5.244531981587592,1.6860115622746041,0.9189322466196104,6.35298585824425,3.9188317722988586,1.437224479182837,4.9458268537541885,10.120552546334842,3.2514123729907416,RegCat_1,-1.9014643817859702
1.3201355809818194,8.97430712616469,1.5063576982469506,1.4826326444850502,5.2194152788640915,4.538964958699703,8.527864171116414,1.5687212081332247,7.501186919025066,5.287590800173808,2.119439511201282,5.295703995786796,0.5476842655861613,6.725626933589966,7.511343565806151,8.325356625897427,0.12395737722517342,5.426104745865552,9.352735594512923,7.430178301276314,7.540540758434607,0.6859119719608311,RegCat_3,7.014507112866413
4.001661566158199,2.5244515180315696,9.855897309270834,6.258655922760388,3.5626065304275087,2.558126837341269,2.5139867465230523,3.174526839291217,5.54689629664992,5.8167540693340225,6.617119262885412,0.23728611341913952,5.768200125070772,5.814687145820551,9.192657240732276,2.3154573467035133,0.433053497377377,9.457415000783218,5.633361225045622,1.040276605564473,5.847498795474145,4.855341504573972,RegCat_0,0.791863195462299
5.554805257498542,8.73763059376252,5.513024767017113,7.696314963165847,1.5696697852464436,5.043929947150799,6.512765970751399,2.1828713816120047,8.687318273473117,4.153466745595051,6.1124462868837295,7.7867405492329524,3.069034972019465,1.7565725038587432,4.983088365831799,6.602492483747106,1.3057202603911933,2.0022053947593452,7.096299853894318,0.22589576457284655,11.795774617635495,2.558133488361058,RegCat_3,5.508721732817453
7.191686058846436,8.765604331925829,3.930071092635404,3.637374965426549,8.671306175336833,7.839047025329298,7.317789705089343,1.903907574057958,2.9960087602556715,0.7428483294289467,0.8185080049429849,5.782746064341113,2.9052489678198112,6.234534835480029,7.521114936489902,2.9738120843888725,3.728971330796469,0.5375021507612177,8.340153548616708,5.83115057973822,13.313026101467466,1.9158648911290757,RegCat_3,5.254678020732196
9.09631272022342,1.3515678408210507,0.28873762048470586,4.781512083501228,0.8815485119409217,9.290104122514185,8.43577228310541,5.696367616690559,8.953521791510063,8.996413147104484,7.249591832524903,3.478844009175827,6.804382297187895,7.638233583723231,0.4081507113055838,0.7091218026143908,3.8789420031130293,0.42325788041467916,2.6109295669115995,6.9593467475243145,9.851496989556352,0.23409314818808027,RegCat_3,14.99935744364253
0.7527025846837809,7.856494955118949,7.261203763611499,5.708710328674762,0.9827448086881141,9.798061182808498,4.143384585404979,0.7543993386540726,8.611532631186877,1.8517711720232999,8.8412861915306,8.71828073719289,8.171305275643968,1.9871210886136526,0.8607837960254827,7.266100305202892,1.8899487803764103,1.024664892836249,0.3848774203112848,2.9533832244856093,6.1481901385457585,3.7066371033927608,RegCat_2,14.078203202577749
8.69558557695193,2.596859933678386,6.971604814758957,5.896603587707344,1.3237195657295142,5.679490527069561,2.7071571331566266,7.99519276253063,5.899118918404912,4.905425444503864,4.125234560783477,3.6626149885562063,8.01144128296791,8.667866102548684,5.713369039608608,4.830999414640974,8.866065883634942,6.602544321402543,7.439384307488767,7.494943302197847,10.675212340624135,3.411929127306278,RegCat_1,-0.7754528526770601
